"Сладкая кулинарная книга",,images/rDZxfxhlzJ.jpg,"Кулинарная книга в переплете, выполнена с нуля! Содержит 6 разделов, декорированные сладостями и вкусностями. На форзацах имеются кармашки для вырезок из журналов и газет. Такая книга станет прекрасным подарком для любой хозяйки! Книжечка нашла свою хозяйку, представлена для примера Рекомендации по уходу: беречь от влаги",116
"кулинарная книга 'Пироженое'",778.92 грн,images/QiQiWf3Pgx.jpg,"Очень милая кулинарная книжечка, с вкусными страничками внутри. Отлично подойдет для подарка маме, бабушке или девушке. Внутри 4 раздела, которые для удобства заполняются владельцем. Новый год совсем скоро!Порадуйте своих любимых)",117
"Кулинарная книга 'Бесценные моменты'",,images/Fr2ZEIZYuK.jpg,"Очень нежная и уютная кулинарная книга для хранения самых избранных рецептов. Обложка обтянута хлопковой тканью персикового цвета в мелкий горошек. В центре обложки размещена картинка, выполненная в технике декупаж, поэтому кулинарную книгу не страшно хранить непосредственно на кухне. На обложке размещена надпись 'Книга рецептов', декоративные салфеточки и фишечка с изображением ванили. Кулинарная книга рассчитана на 5 разделов. Каждый из разделов включает по 20 разлинованных листов, оформленных в собственном цвете и отмеченных различными тематическими картинками. Названия разделов Вы можете оформить по собственному усмотрению - для этого на каждом разделителе размещена специальная карточка для записей. На первом форзаце размещена карточка под содержание, на которую Вы можете выписать названия всех разделов Вашей кулинарной книги. На последнем форзаце кулинарной книги предусмотрен кармашек, в который можно вкладывать вырезки любимых рецептов. Вырезки рецептов можно также вкладывать и по тематическим разделам, поскольку книга выполнена на кольцах с отверстиями под стандартный дырокол. Общий объем кулинарной книги составляет 100 листов. Для Вашего удобства предусмотрены 3 закладки, украшенные симпатичными подвесками. Для декорирования обложки использовалась вязаная салфетка ручной работы Яны Сватенковой (Разношерстный магазин) - www.livemaster.ru/nozhki-kroshki Рекомендации по уходу: бережное обращение",118
"Кулинарная книга 'Лучшие рецепты'",,images/jk77Ln2WwZ.jpg,"Очень уютная кулинарная книга для хранения самых избранных рецептов. Обложка обтянута хлопковой тканью кремового цвета в клеточку. В центре обложки размещена картинка, выполненная в технике декупаж, поэтому кулинарную книгу не страшно хранить непосредственно на кухне. На обложке размещена надпись 'Книга рецептов', декоративные салфеточки и фишечка с изображением корицы. Кулинарная книга рассчитана на 4 раздела: Салаты и закуски, Горячие блюда, Десерты и Напитки. Каждый из разделов включает по 20 разлинованных листов, оформленных в собственном цвете и отмеченных подходящей тематической картинкой. На первом и последнем форзацах кулинарной книги предусмотрены кармашки, в которые можно вкладывать вырезки любимых рецептов. Вырезки рецептов можно также вкладывать и по тематическим разделам, поскольку книга выполнена на кольцах с отверстиями под стандартный дырокол. Общий объем кулинарной книги составляет 80 листов. Для Вашего удобства предусмотрена закладка, украшенная подвеской-чайничком. Для декорирования обложки использовались вязаные салфетки ручной работы Яны Сватенковой (Разношерстный магазин) - www.livemaster.ru/nozhki-kroshki Рекомендации по уходу: бережное обращение",119
"Кулинарная книга 'Сиреневая' (кулинарный блокнот)",,images/dNku6MpJFv.jpg,"Кулинарная книга 'Сиреневая' для самых вкусных рецептов :) Обложка книги обтянута 100% хлопком с синтепоном, украшена цветами, палочкой корицы, пуговицами, листиками, ягодами и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 120 белых листов в клетку с разделителями: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 30 листов. Каждая страничка книги украшена красивым рисунком. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для мамы, бабушки или подруги ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",120
"Кулинарная книга 'Ягодки 2'",549.82 грн,images/t4o2JkeYUR.jpg,"Кулинарная книга ,размер 18см * 21см, содержит разлинованные листы с нежным кулинарным рисунком,на разъёмных кольцах, листики можно менять или ещё вставить. Есть дополнительно несколько страниц с готовыми рецептами. Есть страница с таблицами мер продуктов и содержания витаминов в продуктах. На форзаце имеется кармашек для дополнительных рецептов вырезанных из журналов. Кулинарная книга завязывается на ленту. Очень красивая тканевая обложка сделана с декором.Книга для рецептов будет приятным подарком и украсит любой кухонный интерьер. Ее можно подарить женщинам любого возраста, по поводу и без повода))Будет отличным подарком маме, подруге, сестре, дочке или девушке на Новый год, День Рождения, 8 Марта, именины да и вообще просто так)) Есть возможность сделать другие вариаты книг на заказ. мастер Елена Рекомендации по уходу: Беречь от солнца и воды",121
"Кулинарная книга 'Готовим дома'",641.46 грн,images/GqdvGYoBHI.jpg,"Кулинарная книга для записи рецептов. В книге 6 разделов, которыехозяйка может распределить сам. Книга на кольцах, поэтому можно добавитьдополнительные листы ( в комплекте 10 дополнительных листов и 2 разделителя.) Обложка выполнена из искусственной кожи, поэтому с нее всегда можно стереть следы , например, от муки, масла.Книгу можно положить в шкаф, и можно поставить на стол, что дает несомненное удобство во время готовки. Есть закладочка с украшением в в виде маленького чайничка. Книга - в упаковочной коробке, ее вполне можно использовать в качестве подарка.",122
"Кулинарная книга",366.55 грн,images/E0JfH3eEKB.jpg,"Книга для записи кулинарных рецептов, около 100 страниц, мягкая льняная обложка, функциональный дизайн. Книга разделена на подразделы, есть конвертики и кармашки для индивидуальных записей и вырезок. Отличный подарок для любимых женщин",123
"Кулинарная книга 'Вишневый фартук'",549.82 грн,images/9xxYZZi2HC.jpg,"Кулинарная книга, выполнена в нежно-розовой гамме. Обложку украшает декоративный фартушек с сочными вишнями. Книга включает рецепты и пустые страницы (черная клетка), для записей собственных рецептов. Книга имеет несколько разделов: 1. Холодные закуски 2. салаты 3. Горячие закуски 4. супы 5. пасты 6. Горячее 7. Десерты 8. Напитки 9. Коктейли Цветовую гамму, принт фартука и обложки можно изменить, по желанию заказчика. Все интересующие вопросы можете задать в личном сообщении. Если хотите получать информацию о новинках в моём магазине - жмите кнопочку слева 'добавить в круг'. Рекомендации по уходу: Беречь от воды и открытого огня",124
"Кулинарная книга 'Лимонный сок'",,images/H6Ku036cUc.jpg,"Витаминный заряд для Вашего настроения - новый кулинарный блокнот с лимончиком. Хлопок яркой расцветки, картинка с лимончиками и маленький цитрус на обложке - всё это не даст Вам заскучать на кухне, сделает процесс приготовления любого блюда позитивным и удачным. В блокноте 160 страничек, бумага тонирована в чае. Обложка для большего уюта проложена синтепоном. На переднем форзаце имеется кармашек для записок, а также есть закладочка с чайничком-подвеской. По Вашему желанию в блокнот могут быть добавлены разделы согласно кулинарным предпочтениям будущей хозяйки. Прекрасный подарок для женщины практически к любому празднику. И не забудьте, скоро Новый год;).Другие кулинарные книги в моем магазине www.livemaster.ru/zaryanka?cid=423803&clb=1&sort=&sorder=",125
"Кулинарная книга 'Яблоневый сад'",458.19 грн,images/fREo84V0eU.jpg,"Яркая кулинарная книга с фруктовым рисунком. На переднем и заднем форзаце кармашки для записей. В книге 6 разделов: 'Супы', 'Салаты и закуски', 'Блюда из мяса', 'Блюда из птицы', 'Блюда из рыбы', 'Выпечка'.В книге 60 листов для записей рецептов. Количество листов в каждом разделе можно менять разъединив кольца. Мягкая обложка и завязка-ленточка.",126
"Кулинарная книга 'Ягодки'",549.82 грн,images/YQwXugtkJ7.jpg,"Эта нига станет приятным и красивым подарком. Ее можно подарить девушкам и женщинам любого возраста, по поводу и без повода)) Размер книги 18см * 21см. В книге три раздела, каждый раздел содержит специально разработанные дизайнерские страницы .Разъёмные кольца делают книгу удобной, страницы можно менять местами или добавлять новые. В книге есть две таблицы: меры веса продуктов и содержания витаминов в продуктах. Имеется и кармашек для дополнительных рецептов вырезанных из журналов. Кулинарная книга завязывается на ленту. Принт ткани обложки делает книгу особенно интересной и не без юмора.Видео этого альбома размещено на нашем канале'мастерская neboshop' на youtubeработа Елены Рекомендации по уходу: беречь от воды, беречь от солнца",127
"Блокнот для рецептов Кексы",453.60 грн,images/2CnJHUEYpO.jpg,"Блокнот для записи рецептов 'Кексы' Яркая и сочная кулинарная книга формата А5 (размер 15*20 см) в твердой обложке на пружине. В книге рецептов около 60 плотных (120 гр.) страниц цвета топленого молока. Если вам нужна книга другого вида, цвета, размера и с другими страничками, пишите, мы создадим с вами блокнот вашей мечты! __________________________________________ Хотите получать новости моего магазина об акциях, аукционах и обновлении ассортимента! Жмите на левой панельке кнопочку 'ДОБАВИТЬ В КРУГ' - и вы автоматически подпишитесь на рассылку моего магазинчика!:)",128
"Кулинарная книга 'Корица' (кулинарный блокнот)",,images/iaEowapg2j.jpg,"Кулинарная книга 'Корица' для самых вкусных рецептов :) Обложка книги обтянута 100% хлопком с синтепоном, украшена палочкой корицы, пуговицами, листиками, ягодами, металлическими подвесками и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 120 белых листов в клетку с разделителями: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 30 листов. Каждая страничка книги украшена красивым рисунком. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. В книге есть закладка. Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для мужчины, мамы, бабушки или подруги ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",129
"Кулинарная книга 'Napa Valley'",774.33 грн,images/bRiVr99KsZ.jpg,"Кулинарная книга формата А5 выполнена полностью вручную. В книге 60 оформленных белых листов с разделителями из плотной цветной кальки, ручной коптский переплет. Обложка обтянута американским хлопком графитового цвета. На заднем форзаце конвертик для вкладышей. Закладка из вощеного шнура. Книга застегивается на эластичную декоративную резинку. Углы обложки укреплены красивыми серебряными уголками. И помните: «Anyone can cook». Готовить может каждый. Рекомендации по уходу: Оберегать от воздействия воды.",100
"Кулинарная книга 'Recipes'",774.33 грн,images/yYGrJr57nu.jpg,"Кулинарная книга формата А5 выполнена полностью вручную. В книге 60 оформленных белых листов с разделителями из плотной цветной кальки, ручной коптский переплет. Обложка обтянута американским хлопком с красивым кухонным принтом. На заднем форзаце конвертик для вкладышей. Закладка из вощеного шнура. Книга застегивается на эластичную декоративную резинку. Углы обложки укреплены красивыми золотыми уголками. И помните: «Anyone can cook». Готовить может каждый. Рекомендации по уходу: Оберегать от воздействия воды.",101
"Кулинарная книга 'Sweet home'",,images/a7JXR2vdDX.jpg,"Кулинарная книга для Ваших рецептов. Выполнена в ретро стиле. Выполнена из дизайнерской скрапбумаги 'Graphic 45'. Книга сшита вручную открытым коптским переплетом, страницы цвета слоновя кость. Книга имеет множество карманов и конверт для Ваших рецептов.",102
"Кулинарная книга 'Ретро-кухня'",774.33 грн,images/U4ttGTRG1w.jpg,"Кулинарная книга формата А5 выполнена полностью вручную. В книге 60 оформленных белых листов с разделителями из плотной цветной кальки, ручной коптский переплет. Обложка обтянута американским хлопком в стиле 60-х. На заднем форзаце конвертик для вкладышей. Закладка из вощеного шнура. Книга застегивается на эластичную декоративную резинку. Углы обложки укреплены красивыми серебряными уголками. И помните: «Anyone can cook». Готовить может каждый. Рекомендации по уходу: Оберегать от воздействия воды.",103
"Кулинарная книга 'Осенние специи'",,images/JbFiy3P3kU.jpg,"Кулинарная книга в мягкой тканевой обложке, 90 состаренных листов для записи рецептов. Четыре красиво оформленных разделителя. В декоре использованы натуральные специи - лавровый лист, бадьян, долька апельсина, разнообразные сухие травы, что придает книге приятный аромат и ощущение домашнего уюта. Формат А5. На форзаце есть кармашек для мелочей.",104
"Нежная кулинарная книга",,images/d9vQ2q4q3d.jpg,"Поистине женственная и нежная кулинарная книга! Формат А5, мягкая обложка из натурального хлопка, 6 разделов и состаренные листы.",105
"Кулинарная книга 'Ретро'",,images/sLrnFsXf8A.jpg,"Кулинарная книга для Ваших рецептов. Выполнена в ретро стиле. Обложка выполнена из крафтткани, украшена декоративным вязаным элементами, кружевом ришелье. Имеет множество закладок в виде тегов и карточек для ваших рецептов. В каждом разделе и на форзацах сделаны карманы. Книга выполнена на кольцах, чтобы Вы при желании могли дополнить ее новыми страницами или вырезками с рецептами.",106
"Кулинарная книга 'Мои любимые вкусняшки'",916.37 грн,images/MFSKEZj3N2.jpg,"Кулинарная книга для любимых рецептов,для сладкоежек и не только) Станет отличным подарком для любимой мамы, бабушки, или любой девушки,любящей готовить и записывающей рецепты. Книга такая уютная и домашняя, очень пухлая, страничек хватит на очень большое количество рецептов. Странички сшиты книжным переплетом, в ручную сплетен каптал, обложка мягенькая, с приятной на ощупь тканюшкой и милым декором. Внутри несколько разделов для записи разных блюд, есть закладочки.",107
"Кулинарная книга 'Милая, что у нас на ужин?!'",916.37 грн,images/s5UbJVef9b.jpg,"Кулинарная книга для любимых рецептов,для сладкоежек и не только) Станет отличным подарком для любимой мамы, бабушки, или любой девушки,любящей готовить и записывающей рецепты. Книга такая уютная и домашняя, очень пухлая, страничек хватит на очень большое количество рецептов. Странички сшиты книжным переплетом, в ручную сплетен каптал, обложка мягенькая, с приятной на ощупь тканюшкой и милым декором. Внутри несколько разделов для записи разных блюд, есть закладочки.",108
"Кулинарная книга",,images/tA9WQ3IO5X.jpg,"Кулинарная книга для Ваших рецептов. Выполнена в ретро стиле. Обложка выполнена из итальянского шерстяного трикотажа, украшена декоративным вязаным элементом и вязаными кружевными карманами на форзацах. Книга сшита вручную открытым коптским переплетом, страницы цвета слоновя кость, с авторским дизайном Анны Лашкевич.",109
"Кулинарная книга 'Эспрессо' (кулинарный блокнот)",,images/jRpbTHv3Xq.jpg,"Кулинарная книга 'Эспрессо' для самых вкусных рецептов :) Обложка книги обтянута 100% хлопком с синтепоном, украшена палочкой корицы, пуговицами, листиками, металлическими подвесками и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 120 белых листов в клетку с разделителями: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 30 листов. Каждая страничка книги украшена красивым рисунком. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для мужчины, мамы, бабушки или подруги ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",110
"Кожаная кулинарная книга",1 489.10 грн,images/DprCuAQois.jpg,"Кожаная кулинарная книга. Итальянская кожа. Толстая, прочная, красивая. Прослужит Вам очень долгие года и передаться наследству. Дизайнерские кулинарные странички: - Кулинарные странички: - титульник - разделители с названиями разделов (салаты, закуска, супы, мясо, рыба, десерты, заготовки) -для записи рецептов -записки кулинара -линовка -меню -покупки Можно добавлять самим.Обложку снаружи можно сделать под любую тематику. Рекомендации по уходу: бережно",111
"Кожаная Кулинарная книга",1 305.83 грн,images/6jLlIv86Dx.jpg,"В наличие кожаная кулинарная книга зеленого цвета. Натуральная кожа. Дизайнерские блоки. Внутри удобный кожаный карман для заметок.Кулинарные странички: - титульник - разделители с названиями разделов (салаты, закуска, супы, мясо, рыба, десерты, заготовки) -для записи рецептов -записки кулинара -линовка -меню -покупки Рекомендации по уходу: Как за кожей",112
"Кулинарная книга 'Кофе и корица'",,images/63lvU4N1fu.jpg,"Уютная и вместительная кулинарная книга станет незаменимой помощницей для своей новой хозяйки. Такой кулинарный блокнот вместит в себя не один десяток полюбившихся рецептов. Книга сделана с нуля. Мягкая тканевая обложка комбинированная из хлопка и льна. Коптский переплёт. Внутри более 160 тематических листов (320 страниц), тонированных в кофе. Есть мерная таблица продуктов. Блокнот содержит 5 ярких, многодетальных разделителей:- горячие блюда - салаты, закуски - выпечка - десерты и напитки - домашние заготовки На переднем форзаце и на каждом разделителе кулинарной книги есть прозрачные кармашки для хранения вырезок и записок. Есть закладка. Закрывается на резинку с пуговкой. Рекомендации по уходу: бережное обращение, не подвергать воздействию влаги",113
"Книга хозяйки",,images/sal8jxWnOe.jpg,"Тостый, солидный альбом для кулинарных и хозяйственных записей, наблюдений по саду, гербария и немного фото. 200 страниц, включая вставки для фото, разделенный тонкой вуалью. Кармашки, линованные странички, закладка для 'Рецептов дня' и много всяких полезных хозяюшке секретиков таит в себе коричнево-коричная книга для записей. Отделка тесьмо и декоратичными уголками. Материалы для обложки - японские хлопки из магазина Арины Мишиной: www.livemaster.ru/item/12242417-materialy-dlya-tvorchestva-yaponskij-fakturnyj-hlopokи вот это желтый www.livemaster.ru/item/7460915-materialy-dlya-tvorchestva-yaponskij-fakturnyj-hlopok. Ткань плотная, не сыпется, на ощупь очень приятная и цвета именно как на фото. ЕСТЬ В НАЛИЧИИ ПОДОБНАЯ КНИГА. ДЛЯ ЗАВЕРШЕНИЯ НУЖЕН ВАШ ИНТЕРЕС! Рекомендации по уходу: Сухая чистка",114
"Кулинарный блокнот ручной работы",760.59 грн,images/e2WPWtarhw.jpg,"Кулинарная книга. Формат А5, 5 подписанных разделителей, с обратной стороны каждого есть кармашки для распечатанных рецептов. 100 крафт листов в линию. Переплет выполнен вручную. Обложка обтянута льном и хлопком, все детали декора дополнительно пришиты.Есть закладка, завязывается на хлопковые ленты.",115
"Сладкая кулинарная книга",,images/rDZxfxhlzJ.jpg,"Кулинарная книга в переплете, выполнена с нуля! Содержит 6 разделов, декорированные сладостями и вкусностями. На форзацах имеются кармашки для вырезок из журналов и газет. Такая книга станет прекрасным подарком для любой хозяйки! Книжечка нашла свою хозяйку, представлена для примера Рекомендации по уходу: беречь от влаги",116
"кулинарная книга 'Пироженое'",778.92 грн,images/QiQiWf3Pgx.jpg,"Очень милая кулинарная книжечка, с вкусными страничками внутри. Отлично подойдет для подарка маме, бабушке или девушке. Внутри 4 раздела, которые для удобства заполняются владельцем. Новый год совсем скоро!Порадуйте своих любимых)",117
"Кулинарная книга 'Бесценные моменты'",,images/Fr2ZEIZYuK.jpg,"Очень нежная и уютная кулинарная книга для хранения самых избранных рецептов. Обложка обтянута хлопковой тканью персикового цвета в мелкий горошек. В центре обложки размещена картинка, выполненная в технике декупаж, поэтому кулинарную книгу не страшно хранить непосредственно на кухне. На обложке размещена надпись 'Книга рецептов', декоративные салфеточки и фишечка с изображением ванили. Кулинарная книга рассчитана на 5 разделов. Каждый из разделов включает по 20 разлинованных листов, оформленных в собственном цвете и отмеченных различными тематическими картинками. Названия разделов Вы можете оформить по собственному усмотрению - для этого на каждом разделителе размещена специальная карточка для записей. На первом форзаце размещена карточка под содержание, на которую Вы можете выписать названия всех разделов Вашей кулинарной книги. На последнем форзаце кулинарной книги предусмотрен кармашек, в который можно вкладывать вырезки любимых рецептов. Вырезки рецептов можно также вкладывать и по тематическим разделам, поскольку книга выполнена на кольцах с отверстиями под стандартный дырокол. Общий объем кулинарной книги составляет 100 листов. Для Вашего удобства предусмотрены 3 закладки, украшенные симпатичными подвесками. Для декорирования обложки использовалась вязаная салфетка ручной работы Яны Сватенковой (Разношерстный магазин) - www.livemaster.ru/nozhki-kroshki Рекомендации по уходу: бережное обращение",118
"Кулинарная книга 'Лучшие рецепты'",,images/jk77Ln2WwZ.jpg,"Очень уютная кулинарная книга для хранения самых избранных рецептов. Обложка обтянута хлопковой тканью кремового цвета в клеточку. В центре обложки размещена картинка, выполненная в технике декупаж, поэтому кулинарную книгу не страшно хранить непосредственно на кухне. На обложке размещена надпись 'Книга рецептов', декоративные салфеточки и фишечка с изображением корицы. Кулинарная книга рассчитана на 4 раздела: Салаты и закуски, Горячие блюда, Десерты и Напитки. Каждый из разделов включает по 20 разлинованных листов, оформленных в собственном цвете и отмеченных подходящей тематической картинкой. На первом и последнем форзацах кулинарной книги предусмотрены кармашки, в которые можно вкладывать вырезки любимых рецептов. Вырезки рецептов можно также вкладывать и по тематическим разделам, поскольку книга выполнена на кольцах с отверстиями под стандартный дырокол. Общий объем кулинарной книги составляет 80 листов. Для Вашего удобства предусмотрена закладка, украшенная подвеской-чайничком. Для декорирования обложки использовались вязаные салфетки ручной работы Яны Сватенковой (Разношерстный магазин) - www.livemaster.ru/nozhki-kroshki Рекомендации по уходу: бережное обращение",119
"Кулинарная книга 'Сиреневая' (кулинарный блокнот)",,images/dNku6MpJFv.jpg,"Кулинарная книга 'Сиреневая' для самых вкусных рецептов :) Обложка книги обтянута 100% хлопком с синтепоном, украшена цветами, палочкой корицы, пуговицами, листиками, ягодами и иллюстрациями. Книга завязывается на бант из ленты. Книга рецептов содержит 120 белых листов в клетку с разделителями: салаты, супы, вторые блюда и десерт. На каждый раздел отведено по 30 листов. Каждая страничка книги украшена красивым рисунком. Крепление на кольцах позволит легко вынимать или добавлять листы и вставлять в книгу вырезки из журналов. Кулинарный блокнот станет приятным и полезным подарком для тех, кто любит готовить. Для мамы, бабушки или подруги ко дню рождения, новому году, 8 марта :) -------------------------------- Список всех моих работ в наличии www.livemaster.ru/tigrrra?v=1&sortitems=0&cat=0&cid=0 Для обсуждения деталей работы или оформления заказа нажмите кнопку 'Сообщение мастеру'. Рекомендации по уходу: Кулинарный блокнот беречь от воды, хранить бережно :)",120
"Кулинарная книга 'Ягодки 2'",549.82 грн,images/t4o2JkeYUR.jpg,"Кулинарная книга ,размер 18см * 21см, содержит разлинованные листы с нежным кулинарным рисунком,на разъёмных кольцах, листики можно менять или ещё вставить. Есть дополнительно несколько страниц с готовыми рецептами. Есть страница с таблицами мер продуктов и содержания витаминов в продуктах. На форзаце имеется кармашек для дополнительных рецептов вырезанных из журналов. Кулинарная книга завязывается на ленту. Очень красивая тканевая обложка сделана с декором.Книга для рецептов будет приятным подарком и украсит любой кухонный интерьер. Ее можно подарить женщинам любого возраста, по поводу и без повода))Будет отличным подарком маме, подруге, сестре, дочке или девушке на Новый год, День Рождения, 8 Марта, именины да и вообще просто так)) Есть возможность сделать другие вариаты книг на заказ. мастер Елена Рекомендации по уходу: Беречь от солнца и воды",121
"Кулинарная книга 'Готовим дома'",641.46 грн,images/GqdvGYoBHI.jpg,"Кулинарная книга для записи рецептов. В книге 6 разделов, которыехозяйка может распределить сам. Книга на кольцах, поэтому можно добавитьдополнительные листы ( в комплекте 10 дополнительных листов и 2 разделителя.) Обложка выполнена из искусственной кожи, поэтому с нее всегда можно стереть следы , например, от муки, масла.Книгу можно положить в шкаф, и можно поставить на стол, что дает несомненное удобство во время готовки. Есть закладочка с украшением в в виде маленького чайничка. Книга - в упаковочной коробке, ее вполне можно использовать в качестве подарка.",122
"Кулинарная книга",366.55 грн,images/E0JfH3eEKB.jpg,"Книга для записи кулинарных рецептов, около 100 страниц, мягкая льняная обложка, функциональный дизайн. Книга разделена на подразделы, есть конвертики и кармашки для индивидуальных записей и вырезок. Отличный подарок для любимых женщин",123
